node_index,node_id,node_type,node_name,node_source,node_classification
61271,219938,gene_protein,SPATA19,NCBI,Gene
61272,80071,gene_protein,CCDC15,NCBI,Gene
61273,441054,gene_protein,C4orf47,NCBI,Gene
61275,57481,gene_protein,KIAA1210,NCBI,Gene
61276,246777,gene_protein,SPESP1,NCBI,Gene
61277,647310,gene_protein,TEX22,NCBI,Gene
61278,100996631,gene_protein,TCP11X1,NCBI,Gene
61279,170487,gene_protein,ACTL10,NCBI,Gene
61280,389813,gene_protein,AJM1,NCBI,Gene
61281,57475,gene_protein,PLEKHH1,NCBI,Gene
61282,441476,gene_protein,STPG3,NCBI,Gene
61284,440829,gene_protein,SHISA8,NCBI,Gene
61285,400745,gene_protein,SH2D5,NCBI,Gene
61286,199223,gene_protein,TTC21A,NCBI,Gene
61287,100130958,gene_protein,SYCE1L,NCBI,Gene
61288,163778,gene_protein,SPRR4,NCBI,Gene
61289,126917,gene_protein,IFFO2,NCBI,Gene
61290,337985,gene_protein,KRTAP20-3,NCBI,Gene
61291,100151643,gene_protein,KRTAP20-4,NCBI,Gene
61292,100288287,gene_protein,KRTAP22-2,NCBI,Gene
61303,124817,gene_protein,CNTD1,NCBI,Gene
61304,645811,gene_protein,CCDC154,NCBI,Gene
61307,79145,gene_protein,CHCHD7,NCBI,Gene
61308,374864,gene_protein,CCDC178,NCBI,Gene
61309,26103,gene_protein,LRIT1,NCBI,Gene
61310,388649,gene_protein,C1orf146,NCBI,Gene
61311,26074,gene_protein,CFAP61,NCBI,Gene
61313,402160,gene_protein,CFAP99,NCBI,Gene
61316,494334,gene_protein,MIR422A,NCBI,Gene
61317,574509,gene_protein,MIR513A1,NCBI,Gene
61318,724028,gene_protein,MIR658,NCBI,Gene
61319,100126349,gene_protein,MIR921,NCBI,Gene
61320,100302164,gene_protein,MIR2113,NCBI,Gene
61321,100302169,gene_protein,MIR320D2,NCBI,Gene
61322,100302211,gene_protein,MIR1203,NCBI,Gene
61323,100302290,gene_protein,MIR1973,NCBI,Gene
61324,100422913,gene_protein,MIR320E,NCBI,Gene
61325,100422997,gene_protein,MIR4257,NCBI,Gene
61326,100500814,gene_protein,MIR3616,NCBI,Gene
61327,100500841,gene_protein,MIR3678,NCBI,Gene
61328,100500913,gene_protein,MIR3714,NCBI,Gene
61329,100616138,gene_protein,MIR4787,NCBI,Gene
61330,100616139,gene_protein,MIR4741,NCBI,Gene
61331,100616169,gene_protein,MIR378D2,NCBI,Gene
61332,100616313,gene_protein,MIR4749,NCBI,Gene
61333,100616320,gene_protein,MIR4481,NCBI,Gene
61334,100616342,gene_protein,MIR4638,NCBI,Gene
61335,100616456,gene_protein,MIR4476,NCBI,Gene
61336,100616495,gene_protein,MIR2392,NCBI,Gene
61337,100616498,gene_protein,MIR378E,NCBI,Gene
61338,163589,gene_protein,TDRD5,NCBI,Gene
61339,401024,gene_protein,FSIP2,NCBI,Gene
61340,144535,gene_protein,CFAP54,NCBI,Gene
61341,728310,gene_protein,GOLGA6L7,NCBI,Gene
61343,344148,gene_protein,NCKAP5,NCBI,Gene
61344,196394,gene_protein,AMN1,NCBI,Gene
61345,6956,gene_protein,TRAV6,NCBI,Gene
61346,6969,gene_protein,TRGJ2,NCBI,Gene
61347,28522,gene_protein,TRDJ1,NCBI,Gene
61348,28525,gene_protein,TRDD1,NCBI,Gene
61349,28622,gene_protein,TRBJ2-7,NCBI,Gene
61350,28623,gene_protein,TRBJ2-6,NCBI,Gene
61351,28624,gene_protein,TRBJ2-5,NCBI,Gene
61352,28625,gene_protein,TRBJ2-4,NCBI,Gene
61353,28626,gene_protein,TRBJ2-3,NCBI,Gene
61354,28628,gene_protein,TRBJ2-2,NCBI,Gene
61355,28629,gene_protein,TRBJ2-1,NCBI,Gene
61356,28630,gene_protein,TRBJ1-6,NCBI,Gene
61357,28631,gene_protein,TRBJ1-5,NCBI,Gene
61358,28632,gene_protein,TRBJ1-4,NCBI,Gene
61359,28633,gene_protein,TRBJ1-3,NCBI,Gene
61360,28634,gene_protein,TRBJ1-2,NCBI,Gene
61361,28635,gene_protein,TRBJ1-1,NCBI,Gene
61362,28637,gene_protein,TRBD1,NCBI,Gene
61363,28640,gene_protein,TRAV41,NCBI,Gene
61364,28642,gene_protein,TRAV39,NCBI,Gene
61365,28646,gene_protein,TRAV36DV7,NCBI,Gene
61366,28647,gene_protein,TRAV35,NCBI,Gene
61367,28648,gene_protein,TRAV34,NCBI,Gene
61368,28652,gene_protein,TRAV30,NCBI,Gene
61369,28656,gene_protein,TRAV26-2,NCBI,Gene
61370,28657,gene_protein,TRAV26-1,NCBI,Gene
61371,28658,gene_protein,TRAV25,NCBI,Gene
61372,28659,gene_protein,TRAV24,NCBI,Gene
61373,28660,gene_protein,TRAV23DV6,NCBI,Gene
61374,28661,gene_protein,TRAV22,NCBI,Gene
61375,28663,gene_protein,TRAV20,NCBI,Gene
61376,28666,gene_protein,TRAV17,NCBI,Gene
61377,28667,gene_protein,TRAV16,NCBI,Gene
61378,28670,gene_protein,TRAV13-2,NCBI,Gene
61379,28671,gene_protein,TRAV13-1,NCBI,Gene
61380,28672,gene_protein,TRAV12-3,NCBI,Gene
61381,28674,gene_protein,TRAV12-1,NCBI,Gene
61382,28676,gene_protein,TRAV10,NCBI,Gene
61383,28680,gene_protein,TRAV8-6,NCBI,Gene
61384,28683,gene_protein,TRAV8-3,NCBI,Gene
61385,28684,gene_protein,TRAV8-2,NCBI,Gene
61386,28685,gene_protein,TRAV8-1,NCBI,Gene
61387,28686,gene_protein,TRAV7,NCBI,Gene
61388,28688,gene_protein,TRAV5,NCBI,Gene
61389,28689,gene_protein,TRAV4,NCBI,Gene
61390,28690,gene_protein,TRAV3,NCBI,Gene
61391,28692,gene_protein,TRAV1-2,NCBI,Gene
61392,28693,gene_protein,TRAV1-1,NCBI,Gene
61393,28752,gene_protein,TRAJ3,NCBI,Gene
61394,340578,gene_protein,DCAF12L2,NCBI,Gene
61395,440585,gene_protein,FAM183A,NCBI,Gene
61396,100302195,gene_protein,MIR320C2,NCBI,Gene
61397,100313769,gene_protein,MIR320B2,NCBI,Gene
61398,100313896,gene_protein,MIR320D1,NCBI,Gene
61399,201158,gene_protein,TVP23C,NCBI,Gene
61400,100507003,gene_protein,GFY,NCBI,Gene
61401,84176,gene_protein,MYH16,NCBI,Gene
61402,26828,gene_protein,RNU5F-1,NCBI,Gene
61403,26829,gene_protein,RNU5E-1,NCBI,Gene
61404,26830,gene_protein,RNU5D-1,NCBI,Gene
61405,26831,gene_protein,RNU5A-1,NCBI,Gene
61406,26832,gene_protein,RNU5B-1,NCBI,Gene
61407,6029,gene_protein,RN7SL1,NCBI,Gene
61408,378706,gene_protein,RN7SL2,NCBI,Gene
61409,378707,gene_protein,RN7SL3,NCBI,Gene
61410,100131208,gene_protein,SNAP25-AS1,NCBI,Gene
61411,100507582,gene_protein,BHLHE40-AS1,NCBI,Gene
61413,101928174,gene_protein,GJD2-DT,NCBI,Gene
61417,440590,gene_protein,ZYG11A,NCBI,Gene
61418,125050,gene_protein,RN7SK,NCBI,Gene
61419,203522,gene_protein,INTS6L,NCBI,Gene
61420,441521,gene_protein,CT45A5,NCBI,Gene
61421,541465,gene_protein,CT45A6,NCBI,Gene
61423,728911,gene_protein,CT45A2,NCBI,Gene
61424,101060211,gene_protein,CT45A7,NCBI,Gene
61425,102723680,gene_protein,CT45A9,NCBI,Gene
61426,102723737,gene_protein,CT45A8,NCBI,Gene
61427,91695,gene_protein,RRP7BP,NCBI,Gene
61429,401135,gene_protein,SYT14P1,NCBI,Gene
61431,25948,gene_protein,KBTBD2,NCBI,Gene
61432,56977,gene_protein,STOX2,NCBI,Gene
61433,158046,gene_protein,NXNL2,NCBI,Gene
61434,64002,gene_protein,PCGEM1,NCBI,Gene
61436,81928,gene_protein,CABLES2,NCBI,Gene
61437,100506243,gene_protein,KRBOX1,NCBI,Gene
61438,9597,gene_protein,SMAD5-AS1,NCBI,Gene
61439,348094,gene_protein,ANKDD1A,NCBI,Gene
61440,401124,gene_protein,DTHD1,NCBI,Gene
61441,401387,gene_protein,LRRD1,NCBI,Gene
61442,728780,gene_protein,ANKDD1B,NCBI,Gene
61443,100130742,gene_protein,LRRC69,NCBI,Gene
61444,255926,gene_protein,ADAM5,NCBI,Gene
61445,221883,gene_protein,HOXA11-AS,NCBI,Gene
61446,594840,gene_protein,ZFAT-AS1,NCBI,Gene
61447,100126270,gene_protein,FMR1-AS1,NCBI,Gene
61448,285382,gene_protein,C3orf70,NCBI,Gene
61449,347689,gene_protein,SOX2-OT,NCBI,Gene
61450,554203,gene_protein,JPX,NCBI,Gene
61451,100302692,gene_protein,FTX,NCBI,Gene
61453,100303491,gene_protein,ZEB2-AS1,NCBI,Gene
61454,100313843,gene_protein,MIR711,NCBI,Gene
61455,283677,gene_protein,REC114,NCBI,Gene
61456,148345,gene_protein,C1orf127,NCBI,Gene
61457,91298,gene_protein,C12orf29,NCBI,Gene
61458,401551,gene_protein,WDR38,NCBI,Gene
61460,130535,gene_protein,KCTD18,NCBI,Gene
61461,222950,gene_protein,NYAP1,NCBI,Gene
61462,139716,gene_protein,GAB3,NCBI,Gene
61463,65998,gene_protein,ZFTA,NCBI,Gene
61464,652995,gene_protein,UCA1,NCBI,Gene
61465,100302740,gene_protein,FAS-AS1,NCBI,Gene
61466,100506108,gene_protein,SIX3-AS1,NCBI,Gene
61467,100750326,gene_protein,HTT-AS,NCBI,Gene
61468,107985879,gene_protein,LINC01833,NCBI,Gene
61469,168455,gene_protein,CCDC71L,NCBI,Gene
61470,109136579,gene_protein,TALAM1,NCBI,Gene
61471,100129271,gene_protein,C1orf68,NCBI,Gene
61472,255082,gene_protein,CASC2,NCBI,Gene
61473,728798,gene_protein,FRMPD2B,NCBI,Gene
61474,353219,gene_protein,KAAG1,NCBI,Gene
61475,125488,gene_protein,TTC39C,NCBI,Gene
61476,105371045,gene_protein,PERCC1,NCBI,Gene
61477,90632,gene_protein,LINC00473,NCBI,Gene
61478,100126308,gene_protein,MIR541,NCBI,Gene
61479,101927581,gene_protein,CCDC182,NCBI,Gene
61480,4104,gene_protein,MAGEA5P,NCBI,Gene
61481,448835,gene_protein,LCE6A,NCBI,Gene
61482,100128977,gene_protein,MAPT-AS1,NCBI,Gene
61483,81571,gene_protein,MIR600HG,NCBI,Gene
61484,114614,gene_protein,MIR155HG,NCBI,Gene
61485,284454,gene_protein,MIR23AHG,NCBI,Gene
61486,406882,gene_protein,MIRLET7A2,NCBI,Gene
61487,406883,gene_protein,MIRLET7A3,NCBI,Gene
61488,406889,gene_protein,MIRLET7F2,NCBI,Gene
61489,406896,gene_protein,MIR103A2,NCBI,Gene
61490,406898,gene_protein,MIR105-2,NCBI,Gene
61491,406905,gene_protein,MIR1-2,NCBI,Gene
61492,406908,gene_protein,MIR124-2,NCBI,Gene
61493,406909,gene_protein,MIR124-3,NCBI,Gene
61494,406918,gene_protein,MIR129-2,NCBI,Gene
61495,406923,gene_protein,MIR133A2,NCBI,Gene
61496,406926,gene_protein,MIR135A2,NCBI,Gene
61497,406930,gene_protein,MIR138-2,NCBI,Gene
61498,406945,gene_protein,MIR153-2,NCBI,Gene
61499,406973,gene_protein,MIR196A2,NCBI,Gene
61500,406977,gene_protein,MIR199A2,NCBI,Gene
61501,406981,gene_protein,MIR19B2,NCBI,Gene
61502,407016,gene_protein,MIR26A2,NCBI,Gene
61503,407043,gene_protein,MIR7-1,NCBI,Gene
61504,407044,gene_protein,MIR7-2,NCBI,Gene
61505,407045,gene_protein,MIR7-3,NCBI,Gene
61506,407047,gene_protein,MIR9-2,NCBI,Gene
61507,407049,gene_protein,MIR92A2,NCBI,Gene
61508,407051,gene_protein,MIR9-3,NCBI,Gene
61509,554214,gene_protein,MIR450A1,NCBI,Gene
61510,574409,gene_protein,MIR329-2,NCBI,Gene
61511,574443,gene_protein,MIR490,NCBI,Gene
61512,574448,gene_protein,MIR202,NCBI,Gene
61513,574464,gene_protein,MIR520F,NCBI,Gene
61514,574466,gene_protein,MIR519C,NCBI,Gene
61515,574468,gene_protein,MIR526B,NCBI,Gene
61516,574470,gene_protein,MIR525,NCBI,Gene
61517,574471,gene_protein,MIR523,NCBI,Gene
61518,574472,gene_protein,MIR518F,NCBI,Gene
61519,574478,gene_protein,MIR524,NCBI,Gene
61520,574479,gene_protein,MIR517A,NCBI,Gene
61521,574481,gene_protein,MIR521-2,NCBI,Gene
61522,574482,gene_protein,MIR520D,NCBI,Gene
61523,574483,gene_protein,MIR517B,NCBI,Gene
61524,574484,gene_protein,MIR520G,NCBI,Gene
61525,574485,gene_protein,MIR516B2,NCBI,Gene
61526,574486,gene_protein,MIR526A2,NCBI,Gene
61527,574487,gene_protein,MIR518E,NCBI,Gene
61528,574489,gene_protein,MIR518D,NCBI,Gene
61529,574490,gene_protein,MIR516B1,NCBI,Gene
61530,574491,gene_protein,MIR518A2,NCBI,Gene
61531,574492,gene_protein,MIR517C,NCBI,Gene
61532,574494,gene_protein,MIR521-1,NCBI,Gene
61533,574495,gene_protein,MIR522,NCBI,Gene
61534,574496,gene_protein,MIR519A1,NCBI,Gene
61535,574497,gene_protein,MIR527,NCBI,Gene
61536,574498,gene_protein,MIR516A1,NCBI,Gene
61537,574499,gene_protein,MIR516A2,NCBI,Gene
61538,574500,gene_protein,MIR519A2,NCBI,Gene
61539,574505,gene_protein,MIR450A2,NCBI,Gene
61540,574507,gene_protein,MIR504,NCBI,Gene
61541,645323,gene_protein,LINC00461,NCBI,Gene
61542,664613,gene_protein,MIR544A,NCBI,Gene
61543,693123,gene_protein,MIR449B,NCBI,Gene
61544,693127,gene_protein,MIR548A3,NCBI,Gene
61545,693131,gene_protein,MIR548D2,NCBI,Gene
61546,693132,gene_protein,MIR549A,NCBI,Gene
61547,693134,gene_protein,MIR550A2,NCBI,Gene
61548,693135,gene_protein,MIR551A,NCBI,Gene
61549,693136,gene_protein,MIR551B,NCBI,Gene
61550,693138,gene_protein,MIR553,NCBI,Gene
61551,693139,gene_protein,MIR554,NCBI,Gene
61552,693141,gene_protein,MIR556,NCBI,Gene
61553,693142,gene_protein,MIR557,NCBI,Gene
61554,693143,gene_protein,MIR558,NCBI,Gene
61555,693147,gene_protein,MIR562,NCBI,Gene
61556,693148,gene_protein,MIR563,NCBI,Gene
61557,693152,gene_protein,MIR567,NCBI,Gene
61558,693154,gene_protein,MIR569,NCBI,Gene
61559,693160,gene_protein,MIR575,NCBI,Gene
61560,693162,gene_protein,MIR577,NCBI,Gene
61561,693163,gene_protein,MIR578,NCBI,Gene
61562,693165,gene_protein,MIR580,NCBI,Gene
61563,693166,gene_protein,MIR581,NCBI,Gene
61564,693168,gene_protein,MIR583,NCBI,Gene
61565,693171,gene_protein,MIR586,NCBI,Gene
61566,693178,gene_protein,MIR593,NCBI,Gene
61567,693180,gene_protein,MIR595,NCBI,Gene
61568,693182,gene_protein,MIR597,NCBI,Gene
61569,693183,gene_protein,MIR598,NCBI,Gene
61570,693184,gene_protein,MIR599,NCBI,Gene
61571,693185,gene_protein,MIR600,NCBI,Gene
61572,693186,gene_protein,MIR601,NCBI,Gene
61573,693189,gene_protein,MIR604,NCBI,Gene
61574,693190,gene_protein,MIR605,NCBI,Gene
61575,693192,gene_protein,MIR607,NCBI,Gene
61576,693196,gene_protein,MIR611,NCBI,Gene
61577,693197,gene_protein,MIR612,NCBI,Gene
61578,693201,gene_protein,MIR616,NCBI,Gene
61579,693203,gene_protein,MIR618,NCBI,Gene
61580,693206,gene_protein,MIR621,NCBI,Gene
61581,693209,gene_protein,MIR624,NCBI,Gene
61582,693211,gene_protein,MIR626,NCBI,Gene
61583,693216,gene_protein,MIR631,NCBI,Gene
61584,693217,gene_protein,MIR632,NCBI,Gene
61585,693218,gene_protein,MIR633,NCBI,Gene
61586,693227,gene_protein,MIR642A,NCBI,Gene
61587,693228,gene_protein,MIR643,NCBI,Gene
61588,693233,gene_protein,MIR648,NCBI,Gene
61589,693234,gene_protein,MIR649,NCBI,Gene
61590,723778,gene_protein,MIR650,NCBI,Gene
61591,724023,gene_protein,MIR653,NCBI,Gene
61592,724032,gene_protein,MIR662,NCBI,Gene
61593,728264,gene_protein,CARMN,NCBI,Gene
61594,768214,gene_protein,MIR668,NCBI,Gene
61595,768220,gene_protein,MIR765,NCBI,Gene
61596,100126302,gene_protein,MIR450B,NCBI,Gene
61597,100126304,gene_protein,MIR891B,NCBI,Gene
61598,100126311,gene_protein,MIR147B,NCBI,Gene
61599,100126321,gene_protein,MIR922,NCBI,Gene
61600,100126323,gene_protein,MIR924,NCBI,Gene
61601,100126324,gene_protein,MIR934,NCBI,Gene
61602,100126326,gene_protein,MIR936,NCBI,Gene
61603,100126328,gene_protein,MIR940,NCBI,Gene
61604,100126340,gene_protein,MIR944,NCBI,Gene
61605,100126341,gene_protein,MIR891A,NCBI,Gene
61606,100126347,gene_protein,MIR887,NCBI,Gene
61607,100126348,gene_protein,MIR760,NCBI,Gene
61608,100128537,gene_protein,MIR29B2CHG,NCBI,Gene
61609,100188847,gene_protein,MIR1225,NCBI,Gene
61610,100302116,gene_protein,MIR1265,NCBI,Gene
61611,100302122,gene_protein,MIR1183,NCBI,Gene
61612,100302123,gene_protein,MIR1275,NCBI,Gene
61613,100302130,gene_protein,MIR1302-4,NCBI,Gene
61614,100302133,gene_protein,MIR1287,NCBI,Gene
61615,100302144,gene_protein,MIR1912,NCBI,Gene
61616,100302146,gene_protein,MIR1302-5,NCBI,Gene
61617,100302157,gene_protein,MIR1185-1,NCBI,Gene
61618,100302205,gene_protein,MIR1283-2,NCBI,Gene
61619,100302208,gene_protein,MIR1253,NCBI,Gene
61620,100302209,gene_protein,MIR1185-2,NCBI,Gene
61621,100302217,gene_protein,MIR1827,NCBI,Gene
61622,100302238,gene_protein,MIR103B1,NCBI,Gene
61623,100302256,gene_protein,MIR1180,NCBI,Gene
61624,100302265,gene_protein,MIR1283-1,NCBI,Gene
61625,100302274,gene_protein,MIR1178,NCBI,Gene
61626,100302278,gene_protein,MIR1302-2,NCBI,Gene
61627,100302280,gene_protein,MIR1237,NCBI,Gene
61628,100302281,gene_protein,MIR1208,NCBI,Gene
61629,100302282,gene_protein,MIR103B2,NCBI,Gene
61630,100302283,gene_protein,MIR1227,NCBI,Gene
61631,100302287,gene_protein,MIR548H3,NCBI,Gene
61632,100302289,gene_protein,MIR1251,NCBI,Gene
61633,100313772,gene_protein,MIR548M,NCBI,Gene
61634,100313773,gene_protein,MIR548H2,NCBI,Gene
61635,100313806,gene_protein,MIR1255B1,NCBI,Gene
61636,100313824,gene_protein,MIR663B,NCBI,Gene
61637,100313884,gene_protein,MIR548H4,NCBI,Gene
61638,100422836,gene_protein,MIR3180-3,NCBI,Gene
61639,100422842,gene_protein,MIR3074,NCBI,Gene
61640,100422882,gene_protein,MIR3120,NCBI,Gene
61641,100422886,gene_protein,MIR3179-2,NCBI,Gene
61642,100422911,gene_protein,MIR500B,NCBI,Gene
61643,100422915,gene_protein,MIR3065,NCBI,Gene
61644,100422956,gene_protein,MIR3180-2,NCBI,Gene
61645,100423003,gene_protein,MIR3184,NCBI,Gene
61646,100500807,gene_protein,MIR374C,NCBI,Gene
61647,100500830,gene_protein,MIR550B2,NCBI,Gene
61648,100500852,gene_protein,MIR3180-4,NCBI,Gene
61649,100500883,gene_protein,MIR550B1,NCBI,Gene
61650,100500887,gene_protein,MIR676,NCBI,Gene
61651,100500895,gene_protein,MIR548AA2,NCBI,Gene
61652,100500916,gene_protein,MIR3180-5,NCBI,Gene
61653,100616134,gene_protein,MIR499B,NCBI,Gene
61654,100616173,gene_protein,MIR203B,NCBI,Gene
61655,100616238,gene_protein,MIR3529,NCBI,Gene
61656,100616252,gene_protein,MIR548AJ2,NCBI,Gene
61657,100616273,gene_protein,MIR451B,NCBI,Gene
61658,100616302,gene_protein,MIR548X2,NCBI,Gene
61659,100616335,gene_protein,MIR219B,NCBI,Gene
61660,100616354,gene_protein,MIR550A3,NCBI,Gene
61661,100628315,gene_protein,DNM3OS,NCBI,Gene
61662,100874323,gene_protein,HOXA10-AS,NCBI,Gene
61663,101927356,gene_protein,CACNA2D1-AS1,NCBI,Gene
61664,102238594,gene_protein,SPACA6P-AS,NCBI,Gene
61665,102465696,gene_protein,MIR486-2,NCBI,Gene
61666,102466162,gene_protein,MIR548AZ,NCBI,Gene
61667,102723167,gene_protein,MIR133A1HG,NCBI,Gene
61668,105369343,gene_protein,MIR194-2HG,NCBI,Gene
61669,106614088,gene_protein,MIR34AHG,NCBI,Gene
61670,106660606,gene_protein,MIR3677HG,NCBI,Gene
61671,107075116,gene_protein,MIR3142HG,NCBI,Gene
61673,51059,gene_protein,FAM135B,NCBI,Gene
61674,57579,gene_protein,FAM135A,NCBI,Gene
61675,400566,gene_protein,C17orf97,NCBI,Gene
61676,55000,gene_protein,TUG1,NCBI,Gene
63079,100289462,gene_protein,DEFB4B,NCBI,Gene
63080,100293534,gene_protein,C4B_2,NCBI,Gene
63081,100302652,gene_protein,GPR75-ASB3,NCBI,Gene
63082,100302736,gene_protein,TMED7-TICAM2,NCBI,Gene
63088,100527963,gene_protein,PMF1-BGLAP,NCBI,Gene
63089,100528030,gene_protein,POC1B-GALNT4,NCBI,Gene
63092,100534599,gene_protein,ISY1-RAB43,NCBI,Gene
63093,100861540,gene_protein,CYP3A7-CYP3A51P,NCBI,Gene
63096,104909134,gene_protein,LINC02210-CRHR1,NCBI,Gene
63098,286749,gene_protein,STON1-GTF2A1L,NCBI,Gene
63099,407977,gene_protein,TNFSF12-TNFSF13,NCBI,Gene
63100,445328,gene_protein,ARHGEF35,NCBI,Gene
63101,5540,gene_protein,NPY4R,NCBI,Gene
63103,654364,gene_protein,NME1-NME2,NCBI,Gene
63104,728279,gene_protein,KRTAP2-2,NCBI,Gene
63105,728373,gene_protein,USP17L25,NCBI,Gene
63106,728379,gene_protein,USP17L26,NCBI,Gene
63107,728393,gene_protein,USP17L27,NCBI,Gene
63108,728400,gene_protein,USP17L28,NCBI,Gene
63109,728405,gene_protein,USP17L29,NCBI,Gene
63110,728419,gene_protein,USP17L30,NCBI,Gene
63111,94240,gene_protein,EPSTI1,NCBI,Gene
77144,55001,gene_protein,TTC22,NCBI,Gene
77145,100533107,gene_protein,RTEL1-TNFRSF6B,NCBI,Gene
77146,442216,gene_protein,RPS17P5,NCBI,Gene
77147,83641,gene_protein,FAM107B,NCBI,Gene
77148,5382,gene_protein,PMS2P4,NCBI,Gene
77150,170961,gene_protein,ANKRD24,NCBI,Gene
77151,158160,gene_protein,HSD17B7P2,NCBI,Gene
77152,79629,gene_protein,OCEL1,NCBI,Gene
77153,51214,gene_protein,IGF2-AS,NCBI,Gene
77154,387590,gene_protein,TPTEP1,NCBI,Gene
77155,145497,gene_protein,LRRC74A,NCBI,Gene
77156,161394,gene_protein,SAMD15,NCBI,Gene
77157,140699,gene_protein,MROH8,NCBI,Gene
77161,154661,gene_protein,RUNDC3B,NCBI,Gene
77162,414200,gene_protein,NHP2P1,NCBI,Gene
77163,83856,gene_protein,FSD1L,NCBI,Gene
77164,7577,gene_protein,ZNF29P,NCBI,Gene
77165,643646,gene_protein,HSD17B1P1,NCBI,Gene
77166,100885850,gene_protein,PTGES3L-AARSD1,NCBI,Gene
77167,81688,gene_protein,C6orf62,NCBI,Gene
77168,79782,gene_protein,LRRC31,NCBI,Gene
77169,57415,gene_protein,C3orf14,NCBI,Gene
77171,115353,gene_protein,LRRC42,NCBI,Gene
77172,79469,gene_protein,DLEU2L,NCBI,Gene
77173,100861548,gene_protein,PINK1-AS,NCBI,Gene
77174,80133,gene_protein,MROH9,NCBI,Gene
77175,388714,gene_protein,FMO6P,NCBI,Gene
77176,690,gene_protein,BTF3P11,NCBI,Gene
77179,79684,gene_protein,MSANTD2,NCBI,Gene
77180,80209,gene_protein,PROSER1,NCBI,Gene
77182,81558,gene_protein,FAM117A,NCBI,Gene
77183,100505741,gene_protein,SPATA1,NCBI,Gene
77184,2974,gene_protein,GUCY1B2,NCBI,Gene
77186,10357,gene_protein,HMGB1P1,NCBI,Gene
77187,140731,gene_protein,ANKRD60,NCBI,Gene
77188,402175,gene_protein,NDUFB4P12,NCBI,Gene
77189,100144596,gene_protein,LINC00029,NCBI,Gene
77190,645694,gene_protein,HTR5BP,NCBI,Gene
77191,284800,gene_protein,FAM182A,NCBI,Gene
77192,402016,gene_protein,BPIFB9P,NCBI,Gene
77194,29774,gene_protein,POM121L9P,NCBI,Gene
77196,140700,gene_protein,SAMD10,NCBI,Gene
77198,256236,gene_protein,NAPSB,NCBI,Gene
77199,147228,gene_protein,KRT17P1,NCBI,Gene
77200,341883,gene_protein,LRRC9,NCBI,Gene
77201,100506424,gene_protein,UBE2L2,NCBI,Gene
77202,56651,gene_protein,LINC00470,NCBI,Gene
77203,79015,gene_protein,LINC01260,NCBI,Gene
77205,150244,gene_protein,ZDHHC8P1,NCBI,Gene
77206,79970,gene_protein,ZNF767P,NCBI,Gene
77207,84691,gene_protein,FAM71F1,NCBI,Gene
77208,84865,gene_protein,CCDC142,NCBI,Gene
77209,100287887,gene_protein,RPL13AP25,NCBI,Gene
77210,347744,gene_protein,C6orf52,NCBI,Gene
77211,338699,gene_protein,ANKRD42,NCBI,Gene
77212,653702,gene_protein,RPL7P9,NCBI,Gene
77213,118663,gene_protein,BTBD16,NCBI,Gene
77214,84692,gene_protein,CCDC54,NCBI,Gene
77215,144581,gene_protein,RPL14P1,NCBI,Gene
77216,84915,gene_protein,FAM222A,NCBI,Gene
77217,90634,gene_protein,N4BP2L1,NCBI,Gene
77218,319089,gene_protein,TTC6,NCBI,Gene
77219,112840,gene_protein,WDR89,NCBI,Gene
77220,90050,gene_protein,FAM181A,NCBI,Gene
77221,94158,gene_protein,CDRT15P1,NCBI,Gene
77222,124773,gene_protein,C17orf64,NCBI,Gene
77223,90324,gene_protein,CCDC97,NCBI,Gene
77225,112703,gene_protein,FAM71E1,NCBI,Gene
77227,90113,gene_protein,VWA5B2,NCBI,Gene
77228,26238,gene_protein,LINC01558,NCBI,Gene
77229,375260,gene_protein,WASH2P,NCBI,Gene
77230,84847,gene_protein,LINC00525,NCBI,Gene
77231,53336,gene_protein,CPXCR1,NCBI,Gene
77232,114987,gene_protein,WDR31,NCBI,Gene
77233,79949,gene_protein,PLEKHS1,NCBI,Gene
77235,128864,gene_protein,C20orf144,NCBI,Gene
77236,85449,gene_protein,KIAA1755,NCBI,Gene
77237,140849,gene_protein,LINC00266-1,NCBI,Gene
77238,79741,gene_protein,CCDC7,NCBI,Gene
77240,161835,gene_protein,FSIP1,NCBI,Gene
77241,341032,gene_protein,C11orf53,NCBI,Gene
77242,283635,gene_protein,FAM177A1,NCBI,Gene
77243,389932,gene_protein,AKR1C6P,NCBI,Gene
77244,729665,gene_protein,CCDC175,NCBI,Gene
77245,118932,gene_protein,ANKRD22,NCBI,Gene
77246,25859,gene_protein,PART1,NCBI,Gene
77247,84791,gene_protein,LINC00467,NCBI,Gene
77248,100132565,gene_protein,GOLGA8F,NCBI,Gene
77249,130888,gene_protein,FBXO36,NCBI,Gene
77250,162282,gene_protein,ANKFN1,NCBI,Gene
77251,100132948,gene_protein,FAM27C,NCBI,Gene
77252,284047,gene_protein,CCDC144B,NCBI,Gene
77253,348254,gene_protein,CCDC144CP,NCBI,Gene
77254,222967,gene_protein,RSPH10B,NCBI,Gene
77255,138241,gene_protein,C9orf85,NCBI,Gene
77256,255762,gene_protein,PDZD9,NCBI,Gene
77257,93190,gene_protein,C1orf158,NCBI,Gene
77258,150946,gene_protein,GAREM2,NCBI,Gene
77259,254050,gene_protein,LRRC43,NCBI,Gene
77260,100652781,gene_protein,SNX29P1,NCBI,Gene
